DC Pavadinimas,Prastovos gr.,Prastovos kodas,Prastovos pavadinimas,Komentaras,Laikas (min.),Viso laikas DC,Proc. %,YYYY
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT lifto pado tiesinimas,8,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT nekviesta,2,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT nekviesti,2,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT numete dirza.,2,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT pareguliuotas galinukas,2,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,tt perkrautas kompas,7,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT PERKRAUTAS KOMPIUTERIS,34,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT saugos itaisu gedimas,81,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT stop grandine,5,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT. daviklis nemato detales,9,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT. nekrauna detaliu i desine puse. Trukus vakumo slanga,45,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT. nekviesta,5,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,"TT. nepasinaikina klaida, gedimas salintas su Tomu R.",190,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,TT. trukus vakumo slanga,13,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,tvarke T.T.,25,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,Tvarke TT,3,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,Tvarke TT. Spintos perkrovimas,19,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,Tvarkytas uzsigrudimo ratukas.,5,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,uzstrigo  liftas TT nebuvome informuoti,3,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,uzstrigo daviklis tvarkymas T.T.,7,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,uzstrigo vartai,2,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,variklio gedimas,660,525140,1.23%,2017
Linija Homag_4,52,5202,NUKROVIMO LIFTU GEDIMAS,vaziuoja detales po viena i lifta,3,525140,1.23%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,,57,525140,0.02%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,"br, frezavimo variklio apsauga",9,525140,0.02%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,"freza neapdirba briaunos, nesuveikia daviklis T.T.e",2,525140,0.02%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,"kampu apvalinimo freza, atsilaisvino daviklis",5,525140,0.02%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,TT antros masinos 171; 172 el. varikliu jungciu keitimas,8,525140,0.02%,2017
Linija Homag_4,52,5203,FREZAVIMO SISTEMOS GEDIMAS,tvarkeTT,54,525140,0.02%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,,211,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,1 briaunavime nesisuka kliju padavimo voliukas. T.T. keite bakeli su voliuku,20,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,"1briaunavime uzsikiso virsutinis bakas nepaduoda kliju i apatini baka rusiavimas, del likusio mazo kieko mechaniskas ipilimas i apatini baka",11,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,kliju bakelio gedimas,9,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,kliju bakelio gedimas kliju valymas,26,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,kreivai stovi bakelis,12,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,TT pakeistas kliju bakelis,23,525140,0.07%,2017
Linija Homag_4,52,5207,KLIJU SISTEMOS GEDIMAS,uzstrigo kliju bakelis tvarke dieniniai T.T,35,525140,0.07%,2017
Linija Homag_4,52,5209,GRIOVELIO FREZAVIMO GEDIMAS,,11,525140,0.01%,2017
Linija Homag_4,52,5209,GRIOVELIO FREZAVIMO GEDIMAS,isardytas,21,525140,0.01%,2017
Linija Homag_4,52,5209,GRIOVELIO FREZAVIMO GEDIMAS,Keiciasi griovelio matmenys,17,525140,0.01%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,,2720,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,1 br masina. K puse. Nepaima briaunos. tvarko tt,50,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"1 briaunavimas, nesusiskleidzia",14,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,1 briaunavime trukus oro slanga T.T. keicia,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,1 briaunavimo lyniuotes daviklis nesudirbineja. T.T. tvarkymas,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2 br briaunos nupjovimo pjuklas nepakyla i darbine padeti,6,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2 br st. apsiverte transporterio dirzas,29,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2 br.st galo apacios frezos aukscio geruletoriaus luzis,20,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2 briaunavimo frezos varsto atramos luzis T.T.,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2 ose br st ismete nuozulnaus pjuklo klaida sutvarke TT,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2br kompo puses apatines smulkintuvas tiesiog sustojo klaidos nemete. paleidimas per nauja,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,2br sienos puses kliju bakelio temperaturos daviklio gedimas tvarko T.T. (keitimas viso bakelio),20,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,antro briaunavimo b puses frezos alkunes slegio reguliavimas T.T.,3,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,antroi briaunavimo masinoi nebuvo oro,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,antrose nukrito transporterio dirzas. TT persisuko virsutinis prispaudimo dirzas. sutvarkyta.,83,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimas,78,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos cilindrokeitimas T. T.,35,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Apvalinimo frezos daviklis,4,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos daviklis,15,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos deklas dedamas,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos gedimas,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos gedimas. TT pakeistas apatines frezos indukcinis daviklis,35,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos gedimas. TT sureguliuotas virsutines frezos daviklis,69,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos k. puse pakeista svirtele T.T,15,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos koja luzo. T.T,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,APVALINIMO FREZOS KOPYRO GUOLIS,37,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,APVALINIMO FREZOS LUZO ALKUNE,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezos tvarke t.t,27,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Apvalinimo frezos. TT atsikrate frezos jungtis ir issitrauke laidai. Tvarke TT.,8,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Apvalinimo frezos. TT Faziu keitimas,15,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezospajungimo  jungties remontas,30,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,apvalinimo frezu gedimas,10,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,atsilaisvino briaunos prispaudimo volelio asele d puse 1 briaunavimo masina TT,31,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,atsileido daviklis,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"Atsileido nugareles frezos varztai,neina priverzti.TT.",69,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,barjeras,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos daviklio valymas,4,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos nepadave,12,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos nukirtimo gedimas,41,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos nupjovimo pjuklas nepakyla i darbine padeti,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos padavimo daviklio valymas.Tvarke T.T,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,briaunos padavimo guminiu voleliu keitimas.TT nekviesta,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,BRIAUNU DEKLAS SULUZES,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,D. puses antru briaunavimo stakliu apatines galo apvalinimo frezos variklio keitimas,20,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,daviklio gedimas,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,daviklio gedimas T.T.,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Daviklio keitimas,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,daviklis pries barjera,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,daviklis suveike nepasileido 2briaunavimas T.T. sutvarke. stumuoklio keitimas. itampa dingo,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Del elektros itampos dingimo,178,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Del elektros suolio issijunge 1 br st,27,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,dingo itampa,48,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,elektrikas buvo isejas prie 2x,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza blogai apdirbo detales atsileido varztai alkunes,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"freza neapdirba briaunos, nesuveikia daviklis T.T.e",2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza negrizo i darbine padeti. T.T nekviesta,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza nepasileido T.T.,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza netolygiai apdirba briauna detales kampe.Frezos kojeles issimale obuoliai[ guoliai ]. po to derinimas.TT.,41,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza ntolygiai apdirba briaunas,3,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza striginejo,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,freza stringa. negryzta i pradine padeti.,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezavimo gedimas. Tvarke TT. Perkrautos silumines varzos,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezavimo variklio gedimas. TT perkrautas daznio keitiklis.,27,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos alkune isluzo keiciama TT tvarkeme,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos alkune suluzo TTpakeista nauja,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos gedimas,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos gedimas antrame briaunavime neapdirba freza. TT tvarkeme,12,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos gedimas T.T.,29,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos gedimas TT tvarkeme,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos guoliuko keitimas,17,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos nepasileido,14,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"frezos reguliavimas, alkunes zeminimas",31,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,FREZOS voztuvo gedimas T.T.droselio keitimas,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezos voztuvo keitimas.T.T,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,frezu gedimas,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,galinis daviklis,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,gaubto atitarymo gedimas,4,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Giliotinas uzstrigo,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,giljotina sunkiai vaiksto nespeja grist ir uzvelia briauna,27,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,GILJOTINOS,31,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,islygintojo gedimas,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,ismete automata,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,ismete saugikli nepaleido stakliu reikejo perjungti saugikli,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,ismete valymo sepecio automata,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Kampu apvalinimas,4,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,kampu apvalinimas,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Kampu apvalinimas pakeistas fan frezos variklis T.T,30,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,KAMPU APVALINIMAS T.TNEKVIESTA,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,kampu apvalinimo frezos fyske susvilo  T.T.tvarko,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,kampu apvalinimo gedimas,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Kampu apvalinimo sutrikimas,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,kampu apvalinimo sutrikimas (nesudirba freza) T.T.,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,keicia davikli.TT sutvarke,25,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,kliju bakelio tvarkymas,3,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Kliju bakelis nepila automatiskai kliju ir barjieras pastringa nusileides zemyn,179,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,linijuotes keitimas,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,meta apvalinimo frezu klaida,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Mete klaida,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,meto apvalinimo frezu klaida sustoja stakles,6,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"nauju jungciu nera, lituotos senos TT. 172 gr. d.p.",35,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,neileido detaliu i antras br st,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,neileidzia i 2 br stakles detaliu T.T klaidos istrynimas,37,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,neisiskleidzia stakles,29,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"neissiskleidzia antros briaunavimo stakles,TT sutvarke.",138,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nekyla kumsteliai,3,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,NEPADAVE BRIAUNOS,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepadave briaunos,17,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,NEPAEME BRIAUNOS. Tvarke TT,14,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepakilo snipingas TT,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepasileido frezos,18,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepasileidzia automatiskai 1 br st,165,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepasileidzia automatiskai 1 br st TT tvarkem,379,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nepereme briaunos,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Nepilde kliju,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Nepildo kliju,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,neprasiplete stakles,30,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesiskete 1 br st,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesiskleide pirmos br st.Nutrukes 61 gr. laidas.TT.,12,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesudirba freza,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesudirba pafrezavimo freza atlupa briauna,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesusikleidzia pirmos briaunavimo stakles,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,NESUSISKLEIDE ANTROS BR ST,65,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nesusiskleidzia 2 br. stakles T.T. barjero reguliavimas,17,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"neveike stop'as, nejo paleisti stakliu, taipogi sugedo briaunos padavimas",30,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,neveikia pastuma,36,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"nevienodai paduodavo briauna,nedadeda.",6,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Nudegus apvalinimo frezos fiske TT.,57,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,NUKIRTIMO PJUKLAS UZSTRIGES,19,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nukirtimo variklio keitimas. T. T.,63,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nukrito frezos nutraukimo slanga,4,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Nukrito pultas ir isijunge stopas,28,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,nuluzo apvalinimo frezos fiskes laikiklis,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Nutruko suspausto oro slangute briaunavimo stale,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pafrezavimo freza,15,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pakeistas briaunos padavimo volelis.Tvarke T.T,32,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"pastrigo apvalinimo freza,TT nekviesta.",7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo briauna,23,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo briauna TT nedalyvavo,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo briaunos,2,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo freza,6,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo giljotina,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo griovelio freza,7,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo islyginimo ratukas,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pastrigo islyginimo ratukas antrose br staklese TT nekviesta,9,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,"pastringa apvalinimo freza,TT nekviesta.",3,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,PASTUMA,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Pastumos sutrikimas 2 br stakles,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pirmose staklese desinej pusej kiauras kliju bakelis,83,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pirmose staklese desinej pusej kiauras kliju bakelis(nesutvarke),35,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,pirmu br stakliu paemimo ratukas be oro suvaziuodavo po dvi detales  i stakles,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,prispaudimo volelio,17,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,sepeciu variklio gedimas,11,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,strigineja pafrezavimo freza 2 briaunavime T.T tvarke,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,strigo giljotina,21,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,strigo sepetys,16,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,stringa freza,19,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,Stringa pafrezavimo freza desines puses,5,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,sustodavo antra masina,13,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,suveike stop grandine,44,525140,1.41%,2017
Linija Homag_4,52,5211,BRIAUNAVIMO MASINOS GEDIMAS,suveike stopas TT nepasileido frezos,5,525140,1.41%,2017
