,Time,RPM,MPH,Throttle,Load,Fuel Status
2421,12:33:39.68112,1468,31.0752019888,26.6666666667,56.862745098000005,200
2422,12:33:39.413604,1481,31.0752019888,28.235294117600002,61.568627451000005,200
2423,12:33:39.774491,1498,31.6967060286,32.1568627451,65.0980392157,200
2424,12:33:40.113895,1505,31.6967060286,28.235294117600002,56.862745098000005,200
2425,12:33:40.464670,1517,32.3182100684,27.0588235294,55.2941176471,200
2426,12:33:40.887853,1533,32.3182100684,25.8823529412,54.1176470588,200
2427,12:33:41.233657,1550,32.3182100684,25.098039215700002,53.7254901961,200
2428,12:33:41.584169,1557,32.9397141081,25.098039215700002,52.941176470600006,200
2429,12:33:41.933720,1558,32.9397141081,24.705882352899998,51.7647058824,200
2430,12:33:42.358224,1571,33.5612181479,24.705882352899998,51.7647058824,200
2431,12:33:42.708162,1583,33.5612181479,24.705882352899998,51.7647058824,200
2432,12:33:43.57328,1590,33.5612181479,24.705882352899998,50.980392156899995,200
2433,12:33:43.408092,1605,34.1827221877,24.705882352899998,50.980392156899995,200
2434,12:33:43.733620,1609,34.1827221877,24.3137254902,50.588235294099995,200
2435,12:33:44.114176,1623,34.1827221877,24.3137254902,49.803921568599996,200
2436,12:33:44.470198,1628,34.1827221877,24.3137254902,49.803921568599996,200
2437,12:33:44.804380,1635,34.8042262275,24.3137254902,49.803921568599996,200
2438,12:33:45.233939,1647,34.8042262275,24.3137254902,49.803921568599996,200
2439,12:33:45.555719,1652,34.8042262275,24.3137254902,49.411764705900005,200
2440,12:33:45.924155,1656,34.8042262275,23.9215686275,49.411764705900005,200
2441,12:33:46.274681,1668,35.425730267199995,23.9215686275,49.411764705900005,200
2442,12:33:46.634354,1673,35.425730267199995,23.9215686275,49.411764705900005,200
2443,12:33:46.965129,1675,35.425730267199995,23.9215686275,49.019607843100005,200
2444,12:33:47.304540,1683,35.425730267199995,23.529411764699997,48.6274509804,200
2445,12:33:47.653832,1687,35.425730267199995,23.9215686275,47.8431372549,200
2446,12:33:48.4620,1699,36.047234307,23.9215686275,48.2352941176,200
2447,12:33:48.423907,1707,36.047234307,23.9215686275,47.8431372549,200
2448,12:33:48.774684,1711,36.047234307,23.9215686275,47.8431372549,200
2449,12:33:49.122858,1716,36.047234307,23.9215686275,46.6666666667,200
2450,12:33:49.463540,1725,36.6687383468,23.529411764699997,46.2745098039,200
2451,12:33:49.784271,1731,36.6687383468,23.529411764699997,45.8823529412,200
2452,12:33:50.114854,1733,36.6687383468,23.529411764699997,45.8823529412,200
2453,12:33:50.454586,1739,36.6687383468,23.529411764699997,45.8823529412,200
